Other Store Based Retailing,Dollars (millions),H27,Additions to fixed assets,Financial position,108,ANZSIC06 group G427,Finance,Total,Group
2013,Level 4,OO213,"Public Order, Safety and Regulatory Services",Dollars (millions),H27,Additions to fixed assets,Financial position,37.00,ANZSIC06 groups O771 and O772 (excluding class O7711)
2013,Level 4,OO213,"Public Order, Safety and Regulatory Services",Dollars (millions),H28,Disposals of fixed assets,Financial position,16.00,ANZSIC06 groups O771 and O772 (excluding class O7711)
2013,Level 4,OO213,"Public Order, Safety and Regulatory Services",Dollars (millions),H29,Other assets,Financial position,382.00,ANZSIC06 groups O771 and O772 (excluding class O7711)
2013,Level 4,OO213,"Public Order, Safety and Regulatory Services",Dollars (millions),H30,Total equity and liabilities,Financial position,838.00,ANZSIC06 groups O771 and O772 (excluding class O7711)
2013,Level 4,OO213,"Public Order, Safety and Regulatory Services",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,447.00,ANZSIC06 groups O771 and O772 (excluding class O7711)
2013,Level 4,OO213,"Public Order, Safety and Regulatory Services",Dollars (millions),H32,Current liabilities,Financial position,224.00,ANZSIC06 groups O771 and O772 (excluding class O7711)
2013,Level 4,OO213,"Public Order, Safety and Regulatory Services",Dollars (millions),H33,Other liabilities,Financial position,167.00,ANZSIC06 groups O771 and O772 (excluding class O7711)
2013,Level 4,OO213,"Public Order, Safety and Regulatory Services",Percentage,H36,Current ratio,Financial ratios,125.00,ANZSIC06 groups O771 and O772 (excluding class O7711)
2013,Level 4,OO213,"Public Order, Safety and Regulatory Services",Percentage,H37,Quick ratio,Financial ratios,117.00,ANZSIC06 groups O771 and O772 (excluding class O7711)
2013,Level 4,OO213,"Public Order, Safety and Regulatory Services",Percentage,H39,Return on equity,Financial ratios,14.00,ANZSIC06 groups O771 and O772 (excluding class O7711)
2013,Level 4,OO213,"Public Order, Safety and Regulatory Services",Percentage,H40,Return on total assets,Financial ratios,7.00,ANZSIC06 groups O771 and O772 (excluding class O7711)
2013,Level 4,OO213,"Public Order, Safety and Regulatory Services",Percentage,H41,Liabilities structure,Financial ratios,53.00,ANZSIC06 groups O771 and O772 (excluding class O7711)
2013,Level 1,PP,Education and Training,Dollars (millions),H01,Total income,Financial performance,3402.00,ANZSIC06 division P
2013,Level 1,PP,Education and Training,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,209.00,ANZSIC06 division P
2013,Level 1,PP,Education and Training,Dollars (millions),H06,"Sales, government funding, grants and subsidies",Financial performance,3177.00,ANZSIC06 division P
2013,Level 1,PP,Education and Training,Dollars (millions),H07,Non-operating income,Financial performance,16.00,ANZSIC06 division P
2013,Level 1,PP,Education and Training,Dollars (millions),H08,Total expenditure,Financial performance,3183.00,ANZSIC06 division P
2013,Level 1,PP,Education and Training,Dollars (millions),H09,Interest and donations,Financial performance,40.00,ANZSIC06 division P
2013,Level 1,PP,Education and Training,Dollars (millions),H10,Indirect taxes,Financial performance,10.00,ANZSIC06 division P
2013,Level 1,PP,Education and Training,Dollars (millions),H11,Depreciation,Financial performance,117.00,ANZSIC06 division P
2013,Level 1,PP,Education and Training,Dollars (millions),H12,Salaries and wages paid,Financial performance,1618.00,ANZSIC06 division P
2013,Level 1,PP,Education and Training,Dollars (millions),H13,Redundancy and severance,Financial performance,3.00,ANZSIC06 division P
2013,Level 1,PP,Education and Training,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,1371.00,ANZSIC06 division P
2013,Level 1,PP,Education and Training,Dollars (millions),H20,Non-operating expenses,Financial performance,27.00,ANZSIC06 division P
2013,Level 1,PP,Education and Training,Dollars (millions),H21,Opening stocks,Financial performance,10.00,ANZSIC06 division P
2013,Level 1,PP,Education and Training,Dollars (millions),H22,Closing stocks,Financial performance,10.00,ANZSIC06 division P
2013,Level 1,PP,Education and Training,Dollars (millions),H23,Surplus before income tax,Financial performance,219.00,ANZSIC06 division P
2013,Level 1,PP,Education and Training,Dollars (millions),H24,Total assets,Financial position,3998.00,ANZSIC06 division P
2013,Level 1,PP,Education and Training,Dollars (millions),H25,Current assets,Financial position,1276.00,ANZSIC06 division P
2013,Level 1,PP,Education and Training,Dollars (millions),H26,Fixed tangible assets,Financial position,1913.00,ANZSIC06 division P
2013,Level 1,PP,Education and Training,Dollars (millions),H27,Additions to fixed assets,Financial position,257.00,ANZSIC06 division P
2013,Level 1,PP,Education and Training,Dollars (millions),H28,Disposals of fixed assets,Financial position,76.00,ANZSIC06 division P
2013,Level 1,PP,Education and Training,Dollars (millions),H29,Other assets,Financial position,809.00,ANZSIC06 division P
2013,Level 1,PP,Education and Training,Dollars (millions),H30,Total equity and liabilities,Financial position,3998.00,ANZSIC06 division P
2013,Level 1,PP,Education and Training,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,2538.00,ANZSIC06 division P
2013,Level 1,PP,Education and Training,Dollars (millions),H32,Current liabilities,Financial position,1050.00,ANZSIC06 division P
2013,Level 1,PP,Education and Training,Dollars (millions),H33,Other liabilities,Financial position,410.00,ANZSIC06 division P
2013,Level 1,PP,Education and Training,Percentage,H36,Current ratio,Financial ratios,122.00,ANZSIC06 division P
2013,Level 1,PP,Education and Training,Percentage,H37,Quick ratio,Financial ratios,121.00,ANZSIC06 division P
2013,Level 1,PP,Education and Training,Percentage,H39,Return on equity,Financial ratios,9.00,ANZSIC06 division P
2013,Level 1,PP,Education and Training,Percentage,H40,Return on total assets,Financial ratios,5.00,ANZSIC06 division P
2013,Level 1,PP,Education and Training,Percentage,H41,Liabilities structure,Financial ratios,63.00,ANZSIC06 division P
2013,Level 4,PP111,Preschool Education,Dollars (millions),H01,Total income,Financial performance,941.00,ANZSIC06 group P801
2013,Level 4,PP111,Preschool Education,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,51.00,ANZSIC06 group P801
2013,Level 4,PP111,Preschool Education,Dollars (millions),H06,"Sales, government funding, grants and subsidies",Financial performance,888.00,ANZSIC06 group P801
2013,Level 4,PP111,Preschool Education,Dollars (millions),H07,Non-operating income,Financial performance,2.00,ANZSIC06 group P801
2013,Level 4,PP111,Preschool Education,Dollars (millions),H08,Total expenditure,Financial performance,916.00,ANZSIC06 group P801
2013,Level 4,PP111,Preschool Education,Dollars (millions),H09,Interest and donations,Financial performance,13.00,ANZSIC06 group P801
2013,Level 4,PP111,Preschool Education,Dollars (millions),H10,Indirect taxes,Financial performance,5.00,ANZSIC06 group P801
2013,Level 4,PP111,Preschool Education,Dollars (millions),H11,Depreciation,Financial performance,27.00,ANZSIC06 group P801
2013,Level 4,PP111,Preschool Education,Dollars (millions),H12,Salaries and wages paid,Financial performance,602.00,ANZSIC06 group P801
2013,Level 4,PP111,Preschool Education,Dollars (millions),H13,Redundancy and severance,Financial performance,0.00,ANZSIC06 group P801
2013,Level 4,PP111,Preschool Education,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,265.00,ANZSIC06 group P801
2013,Level 4,PP111,Preschool Education,Dollars (millions),H20,Non-operating expenses,Financial performance,3.00,ANZSIC06 group P801
2013,Level 4,PP111,Preschool Education,Dollars (millions),H21,Opening stocks,Financial performance,C,ANZSIC06 group P801
2013,Level 4,PP111,Preschool Education,Dollars (millions),H22,Closing stocks,Financial performance,C,ANZSIC06 group P801
2013,Level 4,PP111,Preschool Education,Dollars (millions),H23,Surplus before income tax,Financial performance,25.00,ANZSIC06 group P801
2013,Level 4,PP111,Preschool Education,Dollars (millions),H24,Total assets,Financial position,856.00,ANZSIC06 group P801
2013,Level 4,PP111,Preschool Education,Dollars (millions),H25,Current assets,Financial position,313.00,ANZSIC06 group P801
2013,Level 4,PP111,Preschool Education,Dollars (millions),H26,Fixed tangible assets,Financial position,451.00,ANZSIC06 group P801
2013,Level 4,PP111,Preschool Education,Dollars (millions),H27,Additions to fixed assets,Financial position,46.00,ANZSIC06 group P801
2013,Level 4,PP111,Preschool Education,Dollars (millions),H28,Disposals of fixed assets,Financial position,15.00,ANZSIC06 group P801
2013,Level 4,PP111,Preschool Education,Dollars (millions),H29,Other assets,Financial position,92.00,ANZSIC06 group P801
2013,Level 4,PP111,Preschool Education,Dollars (millions),H30,Total equity and liabilities,Financial position,856.00,ANZSIC06 group P801
2013,Level 4,PP111,Preschool Education,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,426.00,ANZSIC06 group P801
2013,Level 4,PP111,Preschool Education,Dollars (millions),H32,Current liabilities,Financial position,294.00,ANZSIC06 group P801
2013,Level 4,PP111,Preschool Education,Dollars (millions),H33,Other liabilities,Financial position,135.00,ANZSIC06 group P801
2013,Level 4,PP111,Preschool Education,Percentage,H36,Current ratio,Financial ratios,106.00,ANZSIC06 group P801
2013,Level 4,PP111,Preschool Education,Percentage,H37,Quick ratio,Financial ratios,C,ANZSIC06 group P801
2013,Level 4,PP111,Preschool Education,Percentage,H39,Return on equity,Financial ratios,6.00,ANZSIC06 group P801
2013,Level 4,PP111,Preschool Education,Percentage,H40,Return on total assets,Financial ratios,3.00,ANZSIC06 group P801
2013,Level 4,PP111,Preschool Education,Percentage,H41,Liabilities structure,Financial ratios,50.00,ANZSIC06 group P801
2013,Level 4,PP112,School Education,Dollars (millions),H01,Total income,Financial performance,561.00,ANZSIC06 group P802
2013,Level 4,PP112,School Education,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,36.00,ANZSIC06 group P802
2013,Level 4,PP112,School Education,Dollars (millions),H06,"Sales, government funding, grants and subsidies",Financial performance,520.00,ANZSIC06 group P802
2013,Level 4,PP112,School Education,Dollars (millions),H07,Non-operating income,Financial performance,5.00,ANZSIC06 group P802
2013,Level 4,PP112,School Education,Dollars (millions),H08,Total expenditure,Financial performance,525.00,ANZSIC06 group P802
2013,Level 4,PP112,School Education,Dollars (millions),H09,Interest and donations,Financial performance,11.00,ANZSIC06 group P802
2013,Level 4,PP112,School Education,Dollars (millions),H10,Indirect taxes,Financial performance,0.00,ANZSIC06 group P802
2013,Level 4,PP112,School Education,Dollars (millions),H11,Depreciation,Financial performance,33.00,ANZSIC06 group P802
2013,Level 4,PP112,School Education,Dollars (millions),H12,Salaries and wages paid,Financial performance,289.00,ANZSIC06 group P802
2013,Level 4,PP112,School Education,Dollars (millions),H13,Redundancy and severance,Financial performance,0.00,ANZSIC06 group P802
2013,Level 4,PP112,School Education,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,188.00,ANZSIC06 group P802
2013,Level 4,PP112,School Education,Dollars (millions),H20,Non-operating expenses,Financial performance,3.00,ANZSIC06 group P802
2013,Level 4,PP112,School Education,Dollars (millions),H21,Opening stocks,Financial performance,0.00,ANZSIC06 group P802
2013,Level 4,PP112,School Education,Dollars (millions),H22,Closing stocks,Financial performance,0.00,ANZSIC06 group P802
2013,Level 4,PP112,School Education,Dollars (millions),H23,Surplus before income tax,Financial performance,36.00,ANZSIC06 group P802
2013,Level 4,PP112,School Education,Dollars (millions),H24,Total assets,Financial position,1593.00,ANZSIC06 group P802
2013,Level 4,PP112,School Education,Dollars (millions),H25,Current assets,Financial position,C,ANZSIC06 group P802
2013,Level 4,PP112,School Education,Dollars (millions),H26,Fixed tangible assets,Financial position,913.00,ANZSIC06 group P802
2013,Level 4,PP112,School Education,Dollars (millions),H27,Additions to fixed assets,Financial position,117.00,ANZSIC06 group P802
2013,Level 4,PP112,School Education,Dollars (millions),H28,Disposals of fixed assets,Financial position,15.00,ANZSIC06 group P802
2013,Level 4,PP112,School Education,Dollars (millions),H29,Other assets,Financial position,C,ANZSIC06 group P802
2013,Level 4,PP112,School Education,Dollars (millions),H30,Total equity and liabilities,Financial position,1593.00,ANZSIC06 group P802
2013,Level 4,PP112,School Education,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,1298.00,ANZSIC06 group P802
2013,Level 4,PP112,School Education,Dollars (millions),H32,Current liabilities,Financial position,184.00,ANZSIC06 group P802
2013,Level 4,PP112,School Education,Dollars (millions),H33,Other liabilities,Financial position,111.00,ANZSIC06 group P802
2013,Level 4,PP112,School Education,Percentage,H36,Current ratio,Financial ratios,C,ANZSIC06 group P802
2013,Level 4,PP112,School Education,Percentage,H37,Quick ratio,Financial ratios,C,ANZSIC06 group P802
2013,Level 4,PP112,School Education,Percentage,H39,Return on equity,Financial ratios,3.00,ANZSIC06 group P802
2013,Level 4,PP112,School Education,Percentage,H40,Return on total assets,Financial ratios,2.00,ANZSIC06 group P802
2013,Level 4,PP112,School Education,Percentage,H41,Liabilities structure,Financial ratios,81.00,ANZSIC06 group P802
2013,Level 4,PP113,Tertiary Education,Dollars (millions),H01,Total income,Financial performance,729.00,ANZSIC06 group P810
2013,Level 4,PP113,Tertiary Education,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,35.00,ANZSIC06 group P810
2013,Level 4,PP113,Tertiary Education,Dollars (millions),H06,"Sales, government funding, grants and subsidies",Financial performance,690.00,ANZSIC06 group P810
2013,Level 4,PP113,Tertiary Education,Dollars (millions),H07,Non-operating income,Financial performance,4.00,ANZSIC06 group P810
2013,Level 4,PP113,Tertiary Education,Dollars (millions),H08,Total expenditure,Financial performance,656.00,ANZSIC06 group P810
2013,Level 4,PP113,Tertiary Education,Dollars (millions),H09,Interest and donations,Financial performance,3.00,ANZSIC06 group P810
2013,Level 4,PP113,Tertiary Education,Dollars (millions),H10,Indirect taxes,Financial performance,2.00,ANZSIC06 group P810
2013,Level 4,PP113,Tertiary Education,Dollars (millions),H11,Depreciation,Financial performance,18.00,ANZSIC06 group P810
2013,Level 4,PP113,Tertiary Education,Dollars (millions),H12,Salaries and wages paid,Financial performance,293.00,ANZSIC06 group P810
2013,Level 4,PP113,Tertiary Education,Dollars (millions),H13,Redundancy and severance,Financial performance,C,ANZSIC06 group P810
2013,Level 4,PP113,Tertiary Education,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,330.00,ANZSIC06 group P810
2013,Level 4,PP113,Tertiary Education,Dollars (millions),H20,Non-operating expenses,Financial performance,9.00,ANZSIC06 group P810
2013,Level 4,PP113,Tertiary Education,Dollars (millions),H21,Opening stocks,Financial performance,0.00,ANZSIC06 group P810
2013,Level 4,PP113,Tertiary Education,Dollars (millions),H22,Closing stocks,Financial performance,0.00,ANZSIC06 group P810
2013,Level 4,PP113,Tertiary Education,Dollars (millions),H23,Surplus before income tax,Financial performance,74.00,ANZSIC06 group P810
2013,Level 4,PP113,Tertiary Education,Dollars (millions),H24,Total assets,Financial position,498.00,ANZSIC06 group P810
2013,Level 4,PP113,Tertiary Education,Dollars (millions),H25,Current assets,Financial position,308.00,ANZSIC06 group P810
2013,Level 4,PP113,Tertiary Education,Dollars (millions),H26,Fixed tangible assets,Financial position,126.00,ANZSIC06 group P810
2013,Level 4,PP113,Tertiary Education,Dollars (millions),H27,Additions to fixed assets,Financial position,28.00,ANZSIC06 group P810
2013,Level 4,PP113,Tertiary Education,Dollars (millions),H28,Disposals of fixed assets,Financial position,15.00,ANZSIC06 group P810
2013,Level 4,PP113,Tertiary Education,Dollars (millions),H29,Other assets,Financial position,64.00,ANZSIC06 group P810
2013,Level 4,PP113,Tertiary Education,Dollars (millions),H30,Total equity and liabilities,Financial position,498.00,ANZSIC06 group P810
2013,Level 4,PP113,Tertiary Education,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,230.00,ANZSIC06 group P810
2013,Level 4,PP113,Tertiary Education,Dollars (millions),H32,Current liabilities,Financial position,211.00,ANZSIC06 group P810
2013,Level 4,PP113,Tertiary Education,Dollars (millions),H33,Other liabilities,Financial position,57.00,ANZSIC06 group P810
2013,Level 4,PP113,Tertiary Education,Percentage,H36,Current ratio,Financial ratios,146.00,ANZSIC06 group P810
2013,Level 4,PP113,Tertiary Education,Percentage,H37,Quick ratio,Financial ratios,146.00,ANZSIC06 group P810
2013,Level 4,PP113,Tertiary Education,Percentage,H39,Return on equity,Financial ratios,32.00,ANZSIC06 group P810
2013,Level 4,PP113,Tertiary Education,Percentage,H40,Return on total assets,Financial ratios,15.00,ANZSIC06 group P810
2013,Level 4,PP113,Tertiary Education,Percentage,H41,Liabilities structure,Financial ratios,46.00,ANZSIC06 group P810
2013,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H01,Total income,Financial performance,1171.00,ANZSIC06 groups P821 and P822
2013,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,88.00,ANZSIC06 groups P821 and P822
2013,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H06,"Sales, government funding, grants and subsidies",Financial performance,1079.00,ANZSIC06 groups P821 and P822
2013,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H07,Non-operating income,Financial performance,4.00,ANZSIC06 groups P821 and P822
2013,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H08,Total expenditure,Financial performance,1086.00,ANZSIC06 groups P821 and P822
2013,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H09,Interest and donations,Financial performance,13.00,ANZSIC06 groups P821 and P822
2013,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H10,Indirect taxes,Financial performance,3.00,ANZSIC06 groups P821 and P822
2013,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H11,Depreciation,Financial performance,39.00,ANZSIC06 groups P821 and P822
2013,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H12,Salaries and wages paid,Financial performance,434.00,ANZSIC06 groups P821 and P822
2013,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H13,Redundancy and severance,Financial performance,C,ANZSIC06 groups P821 and P822
2013,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H19,Purchases and other operating expenses,Financial performance,587.00,ANZSIC06 groups P821 and P822
2013,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H20,Non-operating expenses,Financial performance,11.00,ANZSIC06 groups P821 and P822
2013,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H21,Opening stocks,Financial performance,C,ANZSIC06 groups P821 and P822
2013,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H22,Closing stocks,Financial performance,C,ANZSIC06 groups P821 and P822
2013,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H23,Surplus before income tax,Financial performance,84.00,ANZSIC06 groups P821 and P822
2013,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H24,Total assets,Financial position,1051.00,ANZSIC06 groups P821 and P822
2013,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H25,Current assets,Financial position,C,ANZSIC06 groups P821 and P822
2013,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H26,Fixed tangible assets,Financial position,423.00,ANZSIC06 groups P821 and P822
2013,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H27,Additions to fixed assets,Financial position,66.00,ANZSIC06 groups P821 and P822
2013,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H28,Disposals of fixed assets,Financial position,31.00,ANZSIC06 groups P821 and P822
2013,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H29,Other assets,Financial position,C,ANZSIC06 groups P821 and P822
2013,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H30,Total equity and liabilities,Financial position,1051.00,ANZSIC06 groups P821 and P822
2013,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,584.00,ANZSIC06 groups P821 and P822
2013,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H32,Current liabilities,Financial position,361.00,ANZSIC06 groups P821 and P822
2013,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H33,Other liabilities,Financial position,106.00,ANZSIC06 groups P821 and P822
2013,Level 4,PP114,"Adult, Community and Other Education",Percentage,H36,Current ratio,Financial ratios,C,ANZSIC06 groups P821 and P822
2013,Level 4,PP114,"Adult, Community and Other Education",Percentage,H37,Quick ratio,Financial ratios,C,ANZSIC06 groups P821 and P822
2013,Level 4,PP114,"Adult, Community and Other Education",Percentage,H39,Return on equity,Financial ratios,14.00,ANZSIC06 groups P821 and P822
2013,Level 4,PP114,"Adult, Community and Other Education",Percentage,H40,Return on total assets,Financial ratios,8.00,ANZSIC06 groups P821 and P822
2013,Level 4,PP114,"Adult, Community and Other Education",Percentage,H41,Liabilities structure,Financial ratios,56.00,ANZSIC06 groups P821 and P822
2013,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H01,Total income,Financial performance,13520.00,ANZSIC06 division Q
2013,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,528.00,ANZSIC06 division Q
2013,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H06,"Sales, government funding, grants and subsidies",Financial performance,12857.00,ANZSIC06 division Q
2013,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H07,Non-operating income,Financial performance,134.00,ANZSIC06 division Q
2013,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H08,Total expenditure,Financial performance,12061.00,ANZSIC06 division Q
2013,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H09,Interest and donations,Financial performance,259.00,ANZSIC06 division Q
2013,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H10,Indirect taxes,Financial performance,49.00,ANZSIC06 division Q
2013,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H11,Depreciation,Financial performance,378.00,ANZSIC06 division Q
2013,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H12,Salaries and wages paid,Financial performance,5568.00,ANZSIC06 division Q
2013,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H13,Redundancy and severance,Financial performance,2.00,ANZSIC06 division Q
2013,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,5630.00,ANZSIC06 division Q
2013,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H20,Non-operating expenses,Financial performance,177.00,ANZSIC06 division Q
2013,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H21,Opening stocks,Financial performance,36.00,ANZSIC06 division Q
2013,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H22,Closing stocks,Financial performance,37.00,ANZSIC06 division Q
2013,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H23,Surplus before income tax,Financial performance,1459.00,ANZSIC06 division Q
2013,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H24,Total assets,Financial position,14227.00,ANZSIC06 division Q
2013,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H25,Current assets,Financial position,3732.00,ANZSIC06 division Q
2013,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H26,Fixed tangible assets,Financial position,5582.00,ANZSIC06 division Q
2013,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H27,Additions to fixed assets,Financial position,809.00,ANZSIC06 division Q
2013,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H28,Disposals of fixed assets,Financial position,375.00,ANZSIC06 division Q
2013,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H29,Other assets,Financial position,4913.00,ANZSIC06 division Q
2013,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H30,Total equity and liabilities,Financial position,14227.00,ANZSIC06 division Q
2013,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,7618.00,ANZSIC06 division Q
2013,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H32,Current liabilities,Financial position,3377.00,ANZSIC06 division Q
2013,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H33,Other liabilities,Financial position,3232.00,ANZSIC06 division Q
2013,Level 1,QQ,Health Care and Social Assistance,Percentage,H36,Current ratio,Financial ratios,110.00,ANZSIC06 division Q
2013,Level 1,QQ,Health Care and Social Assistance,Percentage,H37,Quick ratio,Financial ratios,109.00,ANZSIC06 division Q
2013,Level 1,QQ,Health Care and Social Assistance,Percentage,H39,Return on equity,Financial ratios,19.00,ANZSIC06 division Q
2013,Level 1,QQ,Health Care and Social Assistance,Percentage,H40,Return on total assets,Financial ratios,10.00,ANZSIC06 division Q
2013,Level 1,QQ,Health Care and Social Assistance,Percentage,H41,Liabilities structure,Financial ratios,54.00,ANZSIC06 division Q
2013,Level 4,QQ111,Hospitals,Dollars (millions),H01,Total income,Financial performance,844.00,ANZSIC06 group Q840
2013,Level 4,QQ111,Hospitals,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,20.00,ANZSIC06 group Q840
2013,Level 4,QQ111,Hospitals,Dollars (millions),H06,"Sales, government funding, grants and subsidies",Financial performance,823.00,ANZSIC06 group Q840
2013,Level 4,QQ111,Hospitals,Dollars (millions),H07,Non-operating income,Financial performance,1.00,ANZSIC06 group Q840
2013,Level 4,QQ111,Hospitals,Dollars (millions),H08,Total expenditure,Financial performance,762.00,ANZSIC06 group Q840
2013,Level 4,QQ111,Hospitals,Dollars (millions),H09,Interest and donations,Financial performance,9.00,ANZSIC06 group Q840
2013,Level 4,QQ111,Hospitals,Dollars (millions),H10,Indirect taxes,Financial performance,C,ANZSIC06 group Q840
2013,Level 4,QQ111,Hospitals,Dollars (millions),H11,Depreciation,Financial performance,48.00,ANZSIC06 group Q840
2013,Level 4,QQ111,Hospitals,Dollars (millions),H12,Salaries and wages paid,Financial performance,333.00,ANZSIC06 group Q840
2013,Level 4,QQ111,Hospitals,Dollars (millions),H13,Redundancy and severance,Financial performance,0.00,ANZSIC06 group Q840
2013,Level 4,QQ111,Hospitals,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,366.00,ANZSIC06 group Q840
2013,Level 4,QQ111,Hospitals,Dollars (millions),H20,Non-operating expenses,Financial performance,C,ANZSIC06 group Q840
2013,Level 4,QQ111,Hospitals,Dollars (millions),H21,Opening stocks,Financial performance,14.00,ANZSIC06 group Q840
2013,Level 4,QQ111,Hospitals,Dollars (millions),H22,Closing stocks,Financial performance,13.00,ANZSIC06 group Q840
2013,Level 4,QQ111,Hospitals,Dollars (millions),H23,Surplus before income tax,Financial performance,83.00,ANZSIC06 group Q840
2013,Level 4,QQ111,Hospitals,Dollars (millions),H24,Total assets,Financial position,1101.00,ANZSIC06 group Q840
2013,Level 4,QQ111,Hospitals,Dollars (millions),H25,Current assets,Financial position,350.00,ANZSIC06 group Q840
2013,Level 4,QQ111,Hospitals,Dollars (millions),H26,Fixed tangible assets,Financial position,651.00,ANZSIC06 group Q840
2013,Level 4,QQ111,Hospitals,Dollars (millions),H27,Additions to fixed assets,Financial position,60.00,ANZSIC06 group Q840
2013,Level 4,QQ111,Hospitals,Dollars (millions),H28,Disposals of fixed assets,Financial position,40.00,ANZSIC06 group Q840
2013,Level 4,QQ111,Hospitals,Dollars (millions),H29,Other assets,Financial position,101.00,ANZSIC06 group Q840
2013,Level 4,QQ111,Hospitals,Dollars (millions),H30,Total equity and liabilities,Financial position,1101.00,ANZSIC06 group Q840
2013,Level 4,QQ111,Hospitals,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,802.00,ANZSIC06 group Q840
2013,Level 4,QQ111,Hospitals,Dollars (millions),H32,Current liabilities,Financial position,150.00,ANZSIC06 group Q840
2013,Level 4,QQ111,Hospitals,Dollars (millions),H33,Other liabilities,Financial position,150.00,ANZSIC06 group Q840
2013,Level 4,QQ111,Hospitals,Percentage,H36,Current ratio,Financial ratios,233.00,ANZSIC06 group Q840
2013,Level 4,QQ111,Hospitals,Percentage,H37,Quick ratio,Financial ratios,224.00,ANZSIC06 group Q840
2013,Level 4,QQ111,Hospitals,Percentage,H39,Return on equity,Financial ratios,10.00,ANZSIC06 group Q840
2013,Level 4,QQ111,Hospitals,Percentage,H40,Return on total assets,Financial ratios,8.00,ANZSIC06 group Q840
2013,Level 4,QQ111,Hospitals,Percentage,H41,Liabilities structure,Financial ratios,73.00,ANZSIC06 group Q840
